image,condition,purifier,band_lo,band_hi,rho,systematic_bias,inst_mag,surv_mag
task_attr_mod_color_6205,ours_ph_q,blur1,0.12,0.25,0.99897,-9e-05,0.11978,0.11511
task_attr_mod_color_6205,ours_ph_q,blur1,0.25,0.4,0.99325,0.00013,0.25145,0.24522
task_attr_mod_color_6205,ours_ph_q,blur1,0.4,0.55,0.97837,-0.00023,0.39574,0.38447
task_attr_mod_color_6205,ours_ph_q,blur1,0.55,0.7,0.95322,0.00117,0.54407,0.52453
task_attr_mod_color_6205,ours_ph_q,blur1,0.7,0.85,0.9115,0.00018,0.78447,0.75765
task_attr_mod_color_6205,ours_ph_q,blur1,0.85,1.05,0.8923,-0.00115,0.97701,0.9619
task_attr_mod_color_6205,ours_ph_q,blur2,0.0,0.12,0.99999,1e-05,0.00289,0.00242
task_attr_mod_color_6205,ours_ph_q,blur2,0.12,0.25,0.99221,-0.00061,0.11978,0.10421
task_attr_mod_color_6205,ours_ph_q,blur2,0.25,0.4,0.95007,3e-05,0.25145,0.23271
task_attr_mod_color_6205,ours_ph_q,blur2,0.4,0.55,0.85546,-0.00093,0.39574,0.343
task_attr_mod_color_6205,ours_ph_q,blur2,0.55,0.7,0.71802,0.00249,0.54407,0.35525
task_attr_mod_color_6205,ours_ph_q,blur2,0.7,0.85,0.53266,0.00401,0.78447,0.52365
task_attr_mod_color_6205,ours_ph_q,blur2,0.85,1.05,0.37944,-0.00114,0.97701,0.76952
task_attr_mod_color_6205,ours_ph_q,crop_resize0.1,0.0,0.12,0.99919,-0.00036,0.00289,0.00983
task_attr_mod_color_6205,ours_ph_q,crop_resize0.1,0.12,0.25,0.84276,-0.00248,0.11978,0.34431
task_attr_mod_color_6205,ours_ph_q,crop_resize0.1,0.25,0.4,0.65489,-0.00315,0.25145,0.60781
task_attr_mod_color_6205,ours_ph_q,crop_resize0.1,0.4,0.55,0.46271,0.00867,0.39574,0.85316
task_attr_mod_color_6205,ours_ph_q,crop_resize0.1,0.55,0.7,0.29341,-8e-05,0.54407,1.07476
task_attr_mod_color_6205,ours_ph_q,crop_resize0.1,0.7,0.85,0.15925,-0.01437,0.78447,1.23609
task_attr_mod_color_6205,ours_ph_q,crop_resize0.1,0.85,1.05,0.12601,-0.00062,0.97701,1.23608
task_attr_mod_color_6205,ours_ph_q,crop_resize0.15,0.0,0.12,0.99858,-0.0002,0.00289,0.01453
task_attr_mod_color_6205,ours_ph_q,crop_resize0.15,0.12,0.25,0.80039,0.00366,0.11978,0.41878
task_attr_mod_color_6205,ours_ph_q,crop_resize0.15,0.25,0.4,0.58428,-0.00131,0.25145,0.71534
task_attr_mod_color_6205,ours_ph_q,crop_resize0.15,0.4,0.55,0.36429,0.02435,0.39574,1.00718
task_attr_mod_color_6205,ours_ph_q,crop_resize0.15,0.55,0.7,0.2159,-0.00086,0.54407,1.20753
task_attr_mod_color_6205,ours_ph_q,crop_resize0.15,0.7,0.85,0.13352,0.04139,0.78447,1.29425
task_attr_mod_color_6205,ours_ph_q,crop_resize0.15,0.85,1.05,0.12704,0.01066,0.97701,1.23674
task_env_weather_112463,ours_ph_q,identity,0.0,0.12,1.0,0.0,0.00257,0.00257
task_env_weather_112463,ours_ph_q,identity,0.12,0.25,1.0,0.0,0.12063,0.12063
task_env_weather_112463,ours_ph_q,identity,0.25,0.4,1.0,0.0,0.24731,0.24731
task_env_weather_112463,ours_ph_q,identity,0.4,0.55,1.0,0.0,0.48254,0.48254
task_env_weather_112463,ours_ph_q,identity,0.55,0.7,1.0,0.0,0.75213,0.75213
task_env_weather_112463,ours_ph_q,identity,0.7,0.85,1.0,0.0,1.02818,1.02818
task_env_weather_112463,ours_ph_q,identity,0.85,1.05,1.0,0.0,1.19352,1.19352
task_env_weather_112463,ours_ph_q,jpeg75,0.0,0.12,0.99998,-0.0,0.00257,0.00395
task_env_weather_112463,ours_ph_q,jpeg75,0.12,0.25,0.98139,-9e-05,0.12063,0.14447
task_env_weather_112463,ours_ph_q,jpeg75,0.25,0.4,0.92528,0.001,0.24731,0.29077
task_env_weather_112463,ours_ph_q,jpeg75,0.4,0.55,0.74224,-0.00022,0.48254,0.66149
task_env_weather_112463,ours_ph_q,jpeg75,0.55,0.7,0.5202,-0.00708,0.75213,0.99443
task_env_weather_112463,ours_ph_q,jpeg75,0.7,0.85,0.31539,-0.01093,1.02818,1.21956
task_env_weather_112463,ours_ph_q,jpeg75,0.85,1.05,0.21012,0.00313,1.19352,1.33916
task_env_weather_112463,ours_ph_q,jpeg50,0.0,0.12,0.99997,-1e-05,0.00257,0.00411
task_env_weather_112463,ours_ph_q,jpeg50,0.12,0.25,0.97684,-0.00065,0.12063,0.14191
task_env_weather_112463,ours_ph_q,jpeg50,0.25,0.4,0.88095,-0.00315,0.24731,0.33804
task_env_weather_112463,ours_ph_q,jpeg50,0.4,0.55,0.58488,-0.00808,0.48254,0.79719
task_env_weather_112463,ours_ph_q,jpeg50,0.55,0.7,0.36537,-0.00308,0.75213,1.07773
task_env_weather_112463,ours_ph_q,jpeg50,0.7,0.85,0.20737,-0.0344,1.02818,1.23199
task_env_weather_112463,ours_ph_q,jpeg50,0.85,1.05,0.11603,-0.01846,1.19352,1.30052
task_env_weather_112463,ours_ph_q,jpeg30,0.0,0.12,0.99994,0.0,0.00257,0.00502
task_env_weather_112463,ours_ph_q,jpeg30,0.12,0.25,0.96746,-0.00011,0.12063,0.15999
task_env_weather_112463,ours_ph_q,jpeg30,0.25,0.4,0.82557,-0.00138,0.24731,0.41702
task_env_weather_112463,ours_ph_q,jpeg30,0.4,0.55,0.4864,0.00625,0.48254,0.89204
task_env_weather_112463,ours_ph_q,jpeg30,0.55,0.7,0.31274,0.00151,0.75213,1.08836
task_env_weather_112463,ours_ph_q,jpeg30,0.7,0.85,0.18471,0.03265,1.02818,1.19458
task_env_weather_112463,ours_ph_q,jpeg30,0.85,1.05,0.10223,0.04036,1.19352,1.24288
task_env_weather_112463,ours_ph_q,blur1,0.0,0.12,1.0,-0.0,0.00257,0.00243
task_env_weather_112463,ours_ph_q,blur1,0.12,0.25,0.99911,-3e-05,0.12063,0.117
task_env_weather_112463,ours_ph_q,blur1,0.25,0.4,0.99333,-4e-05,0.24731,0.23972
task_env_weather_112463,ours_ph_q,blur1,0.4,0.55,0.9726,0.00024,0.48254,0.46107
task_env_weather_112463,ours_ph_q,blur1,0.55,0.7,0.93974,-0.00011,0.75213,0.7234
task_env_weather_112463,ours_ph_q,blur1,0.7,0.85,0.89746,0.00051,1.02818,1.00414
task_env_weather_112463,ours_ph_q,blur1,0.85,1.05,0.873,0.00051,1.19352,1.18174
task_env_weather_112463,ours_ph_q,blur2,0.0,0.12,1.0,-0.0,0.00257,0.00208
task_env_weather_112463,ours_ph_q,blur2,0.12,0.25,0.99277,-0.00014,0.12063,0.10917
task_env_weather_112463,ours_ph_q,blur2,0.25,0.4,0.95198,-0.00028,0.24731,0.229
task_env_weather_112463,ours_ph_q,blur2,0.4,0.55,0.80662,0.00088,0.48254,0.39052
task_env_weather_112463,ours_ph_q,blur2,0.55,0.7,0.59129,-0.01358,0.75213,0.43713
task_env_weather_112463,ours_ph_q,blur2,0.7,0.85,0.37832,-0.00951,1.02818,0.63824
task_env_weather_112463,ours_ph_q,blur2,0.85,1.05,0.23732,0.01837,1.19352,0.90636
task_env_weather_112463,ours_ph_q,crop_resize0.1,0.0,0.12,0.9999,-1e-05,0.00257,0.00382
task_env_weather_112463,ours_ph_q,crop_resize0.1,0.12,0.25,0.90294,0.00038,0.12063,0.24595
task_env_weather_112463,ours_ph_q,crop_resize0.1,0.25,0.4,0.72289,-0.00529,0.24731,0.50709
task_env_weather_112463,ours_ph_q,crop_resize0.1,0.4,0.55,0.41189,-0.00517,0.48254,0.91497
task_env_weather_112463,ours_ph_q,crop_resize0.1,0.55,0.7,0.21137,0.01018,0.75213,1.17979
task_env_weather_112463,ours_ph_q,crop_resize0.1,0.7,0.85,0.09598,-0.0801,1.02818,1.32243
task_env_weather_112463,ours_ph_q,crop_resize0.1,0.85,1.05,0.08034,-0.02312,1.19352,1.31397
task_env_weather_112463,ours_ph_q,crop_resize0.15,0.0,0.12,0.99988,-8e-05,0.00257,0.00471
task_env_weather_112463,ours_ph_q,crop_resize0.15,0.12,0.25,0.88093,-0.00272,0.12063,0.28872
task_env_weather_112463,ours_ph_q,crop_resize0.15,0.25,0.4,0.65475,-0.01475,0.24731,0.62063
task_env_weather_112463,ours_ph_q,crop_resize0.15,0.4,0.55,0.30501,0.0297,0.48254,1.09024
task_env_weather_112463,ours_ph_q,crop_resize0.15,0.55,0.7,0.134,-0.00228,0.75213,1.3075
task_env_weather_112463,ours_ph_q,crop_resize0.15,0.7,0.85,0.06571,-0.08305,1.02818,1.38099
task_env_weather_112463,ours_ph_q,crop_resize0.15,0.85,1.05,0.06269,-0.01632,1.19352,1.33716
task_obj_remove_380621,ours_ph_q,identity,0.0,0.12,1.0,0.0,0.00291,0.00291
task_obj_remove_380621,ours_ph_q,identity,0.12,0.25,1.0,0.0,0.10582,0.10582
task_obj_remove_380621,ours_ph_q,identity,0.25,0.4,1.0,0.0,0.18041,0.18041
task_obj_remove_380621,ours_ph_q,identity,0.4,0.55,1.0,0.0,0.25831,0.25831
task_obj_remove_380621,ours_ph_q,identity,0.55,0.7,1.0,0.0,0.36772,0.36772
task_obj_remove_380621,ours_ph_q,identity,0.7,0.85,1.0,0.0,0.51706,0.51706
task_obj_remove_380621,ours_ph_q,identity,0.85,1.05,1.0,0.0,0.6377,0.6377
task_obj_remove_380621,ours_ph_q,jpeg75,0.0,0.12,0.99997,-1e-05,0.00291,0.00471
task_obj_remove_380621,ours_ph_q,jpeg75,0.12,0.25,0.98403,0.00048,0.10582,0.12608
task_obj_remove_380621,ours_ph_q,jpeg75,0.25,0.4,0.96389,0.00143,0.18041,0.20858
task_obj_remove_380621,ours_ph_q,jpeg75,0.4,0.55,0.92686,0.00172,0.25831,0.33067
task_obj_remove_380621,ours_ph_q,jpeg75,0.55,0.7,0.86865,0.00496,0.36772,0.48178
task_obj_remove_380621,ours_ph_q,jpeg75,0.7,0.85,0.77443,-0.00388,0.51706,0.67671
task_obj_remove_380621,ours_ph_q,jpeg75,0.85,1.05,0.65632,0.00136,0.6377,0.84658
task_obj_remove_380621,ours_ph_q,jpeg50,0.0,0.12,0.99995,0.0,0.00291,0.00512
task_obj_remove_380621,ours_ph_q,jpeg50,0.12,0.25,0.97674,-0.00047,0.10582,0.13311
task_obj_remove_380621,ours_ph_q,jpeg50,0.25,0.4,0.93595,0.00114,0.18041,0.25148
task_obj_remove_380621,ours_ph_q,jpeg50,0.4,0.55,0.86401,0.00345,0.25831,0.40243
task_obj_remove_380621,ours_ph_q,jpeg50,0.55,0.7,0.76209,-0.00466,0.36772,0.56725
task_obj_remove_380621,ours_ph_q,jpeg50,0.7,0.85,0.61354,-0.00258,0.51706,0.77655
task_obj_remove_380621,ours_ph_q,jpeg50,0.85,1.05,0.46681,-0.00243,0.6377,0.93694
task_obj_remove_380621,ours_ph_q,jpeg30,0.0,0.12,0.99991,-1e-05,0.00291,0.00579
task_obj_remove_380621,ours_ph_q,jpeg30,0.12,0.25,0.96522,0.00163,0.10582,0.15558
task_obj_remove_380621,ours_ph_q,jpeg30,0.25,0.4,0.8983,-0.00177,0.18041,0.30935
task_obj_remove_380621,ours_ph_q,jpeg30,0.4,0.55,0.7993,0.0014,0.25831,0.48261
task_obj_remove_380621,ours_ph_q,jpeg30,0.55,0.7,0.68315,0.00381,0.36772,0.64176
task_obj_remove_380621,ours_ph_q,jpeg30,0.7,0.85,0.53226,0.00611,0.51706,0.813
task_obj_remove_380621,ours_ph_q,jpeg30,0.85,1.05,0.39982,0.0074,0.6377,0.93544
task_obj_remove_380621,ours_ph_q,blur1,0.0,0.12,1.0,0.0,0.00291,0.00277
task_obj_remove_380621,ours_ph_q,blur1,0.12,0.25,0.99907,-2e-05,0.10582,0.10291
task_obj_remove_380621,ours_ph_q,blur1,0.25,0.4,0.99498,-0.00035,0.18041,0.17896
task_obj_remove_380621,ours_ph_q,blur1,0.4,0.55,0.98606,-0.0,0.25831,0.25336
task_obj_remove_380621,ours_ph_q,blur1,0.55,0.7,0.96944,-0.00012,0.36772,0.35699
task_obj_remove_380621,ours_ph_q,blur1,0.7,0.85,0.94295,0.00036,0.51706,0.506
task_obj_remove_380621,ours_ph_q,blur1,0.85,1.05,0.92623,-0.00191,0.6377,0.62939
task_obj_remove_380621,ours_ph_q,blur2,0.0,0.12,1.0,0.0,0.00291,0.00241
task_obj_remove_380621,ours_ph_q,blur2,0.12,0.25,0.99331,0.00011,0.10582,0.09688
task_obj_remove_380621,ours_ph_q,blur2,0.25,0.4,0.96645,-0.00232,0.18041,0.18234
task_obj_remove_380621,ours_ph_q,blur2,0.4,0.55,0.91502,-0.00033,0.25831,0.25062
task_obj_remove_380621,ours_ph_q,blur2,0.55,0.7,0.82521,-0.00355,0.36772,0.29378
task_obj_remove_380621,ours_ph_q,blur2,0.7,0.85,0.71157,0.00855,0.51706,0.42277
task_obj_remove_380621,ours_ph_q,blur2,0.85,1.05,0.60315,-0.00025,0.6377,0.59955
task_obj_remove_380621,ours_ph_q,crop_resize0.1,0.0,0.12,0.99961,-5e-05,0.00291,0.00636
task_obj_remove_380621,ours_ph_q,crop_resize0.1,0.12,0.25,0.91501,0.00276,0.10582,0.22893
task_obj_remove_380621,ours_ph_q,crop_resize0.1,0.25,0.4,0.84326,0.00247,0.18041,0.33643
task_obj_remove_380621,ours_ph_q,crop_resize0.1,0.4,0.55,0.72472,-0.00209,0.25831,0.50461
task_obj_remove_380621,ours_ph_q,crop_resize0.1,0.55,0.7,0.58809,-0.01021,0.36772,0.68763
task_obj_remove_380621,ours_ph_q,crop_resize0.1,0.7,0.85,0.46314,0.00435,0.51706,0.82973
task_obj_remove_380621,ours_ph_q,crop_resize0.1,0.85,1.05,0.42048,0.00103,0.6377,0.84041
task_obj_remove_380621,ours_ph_q,crop_resize0.15,0.0,0.12,0.99947,-4e-05,0.00291,0.00839
task_obj_remove_380621,ours_ph_q,crop_resize0.15,0.12,0.25,0.89426,0.00126,0.10582,0.27066
task_obj_remove_380621,ours_ph_q,crop_resize0.15,0.25,0.4,0.80418,0.00231,0.18041,0.40352
task_obj_remove_380621,ours_ph_q,crop_resize0.15,0.4,0.55,0.65987,-0.00568,0.25831,0.61413
task_obj_remove_380621,ours_ph_q,crop_resize0.15,0.55,0.7,0.52614,-0.01853,0.36772,0.78789
task_obj_remove_380621,ours_ph_q,crop_resize0.15,0.7,0.85,0.44391,0.00933,0.51706,0.86269
task_obj_remove_380621,ours_ph_q,crop_resize0.15,0.85,1.05,0.4166,0.00138,0.6377,0.83749
task_obj_swap_joint_mask_276754,ours_ph_q,identity,0.0,0.12,1.0,0.0,0.00821,0.00821
task_obj_swap_joint_mask_276754,ours_ph_q,identity,0.12,0.25,1.0,0.0,0.14908,0.14908
task_obj_swap_joint_mask_276754,ours_ph_q,identity,0.25,0.4,1.0,0.0,0.19915,0.19915
task_obj_swap_joint_mask_276754,ours_ph_q,identity,0.4,0.55,1.0,0.0,0.24762,0.24762
task_obj_swap_joint_mask_276754,ours_ph_q,identity,0.55,0.7,1.0,0.0,0.33182,0.33182
task_obj_swap_joint_mask_276754,ours_ph_q,identity,0.7,0.85,1.0,0.0,0.45751,0.45751
task_obj_swap_joint_mask_276754,ours_ph_q,identity,0.85,1.05,1.0,0.0,0.57822,0.57822
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg75,0.0,0.12,0.99981,2e-05,0.00821,0.01197
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg75,0.12,0.25,0.98087,0.00247,0.14908,0.17028
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg75,0.25,0.4,0.9786,0.00111,0.19915,0.20857
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg75,0.4,0.55,0.96776,0.00168,0.24762,0.28274
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg75,0.55,0.7,0.92537,-0.00032,0.33182,0.41521
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg75,0.7,0.85,0.83874,-0.00072,0.45751,0.61887
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg75,0.85,1.05,0.68636,0.00042,0.57822,0.8538
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg50,0.0,0.12,0.99942,3e-05,0.00821,0.01296
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg50,0.12,0.25,0.97552,0.00176,0.14908,0.17232
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg50,0.25,0.4,0.96766,0.00204,0.19915,0.22787
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg50,0.4,0.55,0.93076,0.00109,0.24762,0.33487
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg50,0.55,0.7,0.82694,-4e-05,0.33182,0.51657
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg50,0.7,0.85,0.62799,-0.00191,0.45751,0.78143
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg50,0.85,1.05,0.40769,0.00029,0.57822,1.01494
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg30,0.0,0.12,0.99915,0.0,0.00821,0.01505
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg30,0.12,0.25,0.9626,0.00012,0.14908,0.19992
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg30,0.25,0.4,0.94358,0.00235,0.19915,0.27233
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg30,0.4,0.55,0.87132,-0.00083,0.24762,0.41467
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg30,0.55,0.7,0.71852,-0.0017,0.33182,0.62456
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg30,0.7,0.85,0.50195,0.00558,0.45751,0.86079
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg30,0.85,1.05,0.36346,-0.01244,0.57822,0.98077
task_obj_swap_joint_mask_276754,ours_ph_q,blur1,0.0,0.12,1.0,0.0,0.00821,0.00787
task_obj_swap_joint_mask_276754,ours_ph_q,blur1,0.12,0.25,0.99863,-7e-05,0.14908,0.14669
task_obj_swap_joint_mask_276754,ours_ph_q,blur1,0.25,0.4,0.99483,-0.00012,0.19915,0.19933
task_obj_swap_joint_mask_276754,ours_ph_q,blur1,0.4,0.55,0.98741,-0.0002,0.24762,0.24609
task_obj_swap_joint_mask_276754,ours_ph_q,blur1,0.55,0.7,0.97232,-0.00042,0.33182,0.32786
task_obj_swap_joint_mask_276754,ours_ph_q,blur1,0.7,0.85,0.94752,0.00058,0.45751,0.45162
task_obj_swap_joint_mask_276754,ours_ph_q,blur1,0.85,1.05,0.92962,0.00037,0.57822,0.57059
task_obj_swap_joint_mask_276754,ours_ph_q,blur2,0.0,0.12,0.99998,1e-05,0.00821,0.00701
task_obj_swap_joint_mask_276754,ours_ph_q,blur2,0.12,0.25,0.98919,-0.00023,0.14908,0.14336
task_obj_swap_joint_mask_276754,ours_ph_q,blur2,0.25,0.4,0.96613,-0.00117,0.19915,0.21003
task_obj_swap_joint_mask_276754,ours_ph_q,blur2,0.4,0.55,0.92495,-0.00257,0.24762,0.26377
task_obj_swap_joint_mask_276754,ours_ph_q,blur2,0.55,0.7,0.84217,-0.00832,0.33182,0.32106
task_obj_swap_joint_mask_276754,ours_ph_q,blur2,0.7,0.85,0.74098,-0.00657,0.45751,0.43376
task_obj_swap_joint_mask_276754,ours_ph_q,blur2,0.85,1.05,0.63107,-0.00592,0.57822,0.58489
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.1,0.0,0.12,0.99875,-0.00011,0.00821,0.01147
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.1,0.12,0.25,0.90057,0.00411,0.14908,0.25748
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.1,0.25,0.4,0.85536,0.00226,0.19915,0.32402
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.1,0.4,0.55,0.76373,0.00751,0.24762,0.45826
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.1,0.55,0.7,0.65,0.00229,0.33182,0.60083
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.1,0.7,0.85,0.51182,-0.006,0.45751,0.75486
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.1,0.85,1.05,0.42119,0.0015,0.57822,0.84608
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.15,0.0,0.12,0.99813,-0.00039,0.00821,0.01559
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.15,0.12,0.25,0.88238,0.00697,0.14908,0.28935
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.15,0.25,0.4,0.82228,0.00721,0.19915,0.37897
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.15,0.4,0.55,0.70234,0.01188,0.24762,0.56226
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.15,0.55,0.7,0.58284,-0.00118,0.33182,0.70823
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.15,0.7,0.85,0.44968,-0.00185,0.45751,0.85804
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.15,0.85,1.05,0.39778,0.00114,0.57822,0.88389
task_obj_swap_joint_mask_533428,ours_ph_q,identity,0.0,0.12,1.0,0.0,0.00501,0.00501
task_obj_swap_joint_mask_533428,ours_ph_q,identity,0.12,0.25,1.0,0.0,0.1169,0.1169
task_obj_swap_joint_mask_533428,ours_ph_q,identity,0.25,0.4,1.0,0.0,0.19053,0.19053
task_obj_swap_joint_mask_533428,ours_ph_q,identity,0.4,0.55,1.0,0.0,0.27404,0.27404
task_obj_swap_joint_mask_533428,ours_ph_q,identity,0.55,0.7,1.0,0.0,0.42191,0.42191
task_obj_swap_joint_mask_533428,ours_ph_q,identity,0.7,0.85,1.0,0.0,0.63092,0.63092
task_obj_swap_joint_mask_533428,ours_ph_q,identity,0.85,1.05,1.0,0.0,0.85158,0.85158
task_obj_swap_joint_mask_533428,ours_ph_q,jpeg75,0.0,0.12,0.99995,-2e-05,0.00501,0.00672
task_obj_swap_joint_mask_533428,ours_ph_q,jpeg75,0.12,0.25,0.98929,-0.00044,0.1169,0.12893
task_obj_swap_joint_mask_533428,ours_ph_q,jpeg75,0.25,0.4,0.97419,0.00023,0.19053,0.20352
task_obj_swap_joint_mask_533428,ours_ph_q,jpeg75,0.4,0.55,0.94366,-0.00121,0.27404,0.32791
task_obj_swap_joint_mask_533428,ours_ph_q,jpeg75,0.55,0.7,0.8493,-0.00466,0.42191,0.56258
task_obj_swap_joint_mask_533428,ours_ph_q,jpeg75,0.7,0.85,0.66697,-0.00138,0.63092,0.87799
task_obj_swap_joint_mask_533428,ours_ph_q,jpeg75,0.85,1.05,0.40137,-0.00067,0.85158,1.20313
task_obj_swap_joint_mask_533428,ours_ph_q,jpeg50,0.0,0.12,0.99992,-2e-05,0.00501,0.00723
task_obj_swap_joint_mask_533428,ours_ph_q,jpeg50,0.12,0.25,0.98591,-0.00059,0.1169,0.13177
task_obj_swap_joint_mask_533428,ours_ph_q,jpeg50,0.25,0.4,0.95914,0.00012,0.19053,0.22281
task_obj_swap_joint_mask_533428,ours_ph_q,jpeg50,0.4,0.55,0.8831,0.00588,0.27404,0.40027
task_obj_swap_joint_mask_533428,ours_ph_q,jpeg50,0.55,0.7,0.70514,0.00316,0.42191,0.68261
task_obj_swap_joint_mask_533428,ours_ph_q,jpeg50,0.7,0.85,0.43557,-0.00389,0.63092,1.0171
task_obj_swap_joint_mask_533428,ours_ph_q,jpeg50,0.85,1.05,0.20581,-0.00947,0.85158,1.24271
task_obj_swap_joint_mask_533428,ours_ph_q,jpeg30,0.0,0.12,0.99984,4e-05,0.00501,0.00865
task_obj_swap_joint_mask_533428,ours_ph_q,jpeg30,0.12,0.25,0.97787,-0.00047,0.1169,0.14891
task_obj_swap_joint_mask_533428,ours_ph_q,jpeg30,0.25,0.4,0.92964,-2e-05,0.19053,0.26977
task_obj_swap_joint_mask_533428,ours_ph_q,jpeg30,0.4,0.55,0.81299,-0.00233,0.27404,0.48139
task_obj_swap_joint_mask_533428,ours_ph_q,jpeg30,0.55,0.7,0.60208,-0.00805,0.42191,0.75938
task_obj_swap_joint_mask_533428,ours_ph_q,jpeg30,0.7,0.85,0.36185,-0.01376,0.63092,1.01206
task_obj_swap_joint_mask_533428,ours_ph_q,jpeg30,0.85,1.05,0.22189,0.00371,0.85158,1.10138
task_obj_swap_joint_mask_533428,ours_ph_q,blur1,0.0,0.12,1.0,0.0,0.00501,0.00474
task_obj_swap_joint_mask_533428,ours_ph_q,blur1,0.12,0.25,0.99913,-5e-05,0.1169,0.114
task_obj_swap_joint_mask_533428,ours_ph_q,blur1,0.25,0.4,0.9949,-8e-05,0.19053,0.18936
task_obj_swap_joint_mask_533428,ours_ph_q,blur1,0.4,0.55,0.98508,0.00027,0.27404,0.26803
task_obj_swap_joint_mask_533428,ours_ph_q,blur1,0.55,0.7,0.96357,-0.00084,0.42191,0.40731
task_obj_swap_joint_mask_533428,ours_ph_q,blur1,0.7,0.85,0.92921,-1e-05,0.63092,0.61027
task_obj_swap_joint_mask_533428,ours_ph_q,blur1,0.85,1.05,0.90191,-0.001,0.85158,0.83296
task_obj_swap_joint_mask_533428,ours_ph_q,blur2,0.0,0.12,0.99998,1e-05,0.00501,0.00407
task_obj_swap_joint_mask_533428,ours_ph_q,blur2,0.12,0.25,0.99346,-0.00029,0.1169,0.10797
task_obj_swap_joint_mask_533428,ours_ph_q,blur2,0.25,0.4,0.96609,-0.00082,0.19053,0.1948
task_obj_swap_joint_mask_533428,ours_ph_q,blur2,0.4,0.55,0.91097,0.00149,0.27404,0.26505
task_obj_swap_joint_mask_533428,ours_ph_q,blur2,0.55,0.7,0.79542,-0.00601,0.42191,0.31003
task_obj_swap_joint_mask_533428,ours_ph_q,blur2,0.7,0.85,0.63368,0.0002,0.63092,0.44934
task_obj_swap_joint_mask_533428,ours_ph_q,blur2,0.85,1.05,0.45194,0.00193,0.85158,0.68733
task_obj_swap_joint_mask_533428,ours_ph_q,crop_resize0.1,0.0,0.12,0.99887,0.00013,0.00501,0.01147
task_obj_swap_joint_mask_533428,ours_ph_q,crop_resize0.1,0.12,0.25,0.90303,0.00037,0.1169,0.25228
task_obj_swap_joint_mask_533428,ours_ph_q,crop_resize0.1,0.25,0.4,0.82156,-0.00479,0.19053,0.37572
task_obj_swap_joint_mask_533428,ours_ph_q,crop_resize0.1,0.4,0.55,0.67638,0.0034,0.27404,0.58211
task_obj_swap_joint_mask_533428,ours_ph_q,crop_resize0.1,0.55,0.7,0.48797,-0.01298,0.42191,0.81553
task_obj_swap_joint_mask_533428,ours_ph_q,crop_resize0.1,0.7,0.85,0.29882,-0.00727,0.63092,1.04251
task_obj_swap_joint_mask_533428,ours_ph_q,crop_resize0.1,0.85,1.05,0.22342,-0.00131,0.85158,1.08379
task_obj_swap_joint_mask_533428,ours_ph_q,crop_resize0.15,0.0,0.12,0.998,-0.0,0.00501,0.01617
task_obj_swap_joint_mask_533428,ours_ph_q,crop_resize0.15,0.12,0.25,0.87796,0.00238,0.1169,0.29486
task_obj_swap_joint_mask_533428,ours_ph_q,crop_resize0.15,0.25,0.4,0.77528,-0.00521,0.19053,0.45002
task_obj_swap_joint_mask_533428,ours_ph_q,crop_resize0.15,0.4,0.55,0.58991,-0.00034,0.27404,0.71402
task_obj_swap_joint_mask_533428,ours_ph_q,crop_resize0.15,0.55,0.7,0.39911,-0.01331,0.42191,0.95627
task_obj_swap_joint_mask_533428,ours_ph_q,crop_resize0.15,0.7,0.85,0.25376,0.01171,0.63092,1.12232
